262,0.2
262,0.2
262,0.2
392,0.2
392,0.2
440,0.2
440,0.2
392,0.2
349,0.2
349,0.2
330,0.2
330,0.2
294,0.2
294,0.2
262,0.2
392,0.2
392,0.2
349,0.2
349,0.2
330,0.2
330,0.2
294,0.2
392,0.2
392,0.2
349,0.2
349,0.2
330,0.2
330,0.2
294,0.2
262,0.2
262,0.2
392,0.2
392,0.2
440,0.2
440,0.2
392,0.2
349,0.2
349,0.2
330,0.2
330,0.2
294,0.2
294,0.2
262,0.2
